"Land Area","Ocean Area","Environment","Species","Scientific name","1950","S_1950","1951","S_1951","1952","S_1952","1953","S_1953","1954","S_1954","1955","S_1955","1956","S_1956","1957","S_1957","1958","S_1958","1959","S_1959","1960","S_1960","1961","S_1961","1962","S_1962","1963","S_1963","1964","S_1964","1965","S_1965","1966","S_1966","1967","S_1967","1968","S_1968","1969","S_1969","1970","S_1970","1971","S_1971","1972","S_1972","1973","S_1973","1974","S_1974","1975","S_1975","1976","S_1976","1977","S_1977","1978","S_1978","1979","S_1979","1980","S_1980","1981","S_1981","1982","S_1982","1983","S_1983","1984","S_1984","1985","S_1985","1986","S_1986","1987","S_1987","1988","S_1988","1989","S_1989","1990","S_1990","1991","S_1991","1992","S_1992","1993","S_1993","1994","S_1994","1995","S_1995","1996","S_1996","1997","S_1997","1998","S_1998","1999","S_1999","2000","S_2000","2001","S_2001","2002","S_2002","2003","S_2003","2004","S_2004","2005","S_2005","2006","S_2006","2007","S_2007","2008","S_2008","2009","S_2009","2010","S_2010","2011","S_2011","2012","S_2012","2013","S_2013","2014","S_2014","2015","S_2015","2016","S_2016","2017","S_2017","2018","S_2018"
"Southern Asia","Indian Ocean","Brackishwater","Crabs, sea-spiders","Crabs, sea-spiders","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","2","","1","","2","","1","","1","","3","","6.5","","17.92","","19.802","","1.706","","1.4","","1.6","","12","","13315.37","","14471.8","","11856.01",""
"Southern Asia","Indian Ocean","Brackishwater","Lobsters, spiny-rock lobsters","Lobsters, spiny-rock lobsters","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2.45","","8.49","","19",""
"Southern Asia","Indian Ocean","Brackishwater","Shrimps, prawns","Shrimps, prawns","180","F","200","F","220","F","250","F","280","F","310","F","350","F","400","F","450","F","510","F","570","F","640","F","720","F","810","F","910","F","1030","F","1150","F","1300","F","1460","F","1650","F","1870","F","2130","F","2450","F","2890","F","3394","F","4036","F","5142","F","6136","F","7287","F","8491","F","9909","F","11587","F","13589","F","15386","F","18229","F","24532","F","29058","","30273","F","37246","F","46935","F","54624","","61055","","69831","","93040","","114819","","105899","","116156","","118770","","146439","","141960","","164268","","169576","","179510","","180565","","186916","","199004","","204415","","169053","","154199","F","177295","","161970","","348157","F","365502","","397433","","485377","","609667","","628140","","761845","","809218","F"
"Southern Asia","Indian Ocean","Brackishwater","Miscellaneous diadromous fishes","Miscellaneous diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","32","","63","","9.309","","12.2","","15.57","","7.51","","14.9","","17.7","","38.8","","4.53","","0",".","161.01",""
"Southern Asia","Indian Ocean","Brackishwater","Tilapias and other cichlids","Tilapias and other cichlids","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","37.27",""
"Southern Asia","Indian Ocean","Brackishwater","Marine fishes not identified","Marine fishes not identified","1130","F","1160","F","1190","F","1220","F","1252","F","1285","F","1318","F","1352","F","1387","F","1423","F","1460","F","1498","F","1537","F","1577","F","1617","F","1710","","1702","F","1747","F","1740","","1838","F","1886","F","1980","","1985","F","2037","F","2040","","2100","","2199","F","2190","","2340","F","2460","F","2550","","2700","F","2820","F","2970","F","3833","","3704","","5293","","7277","","6780","","8937","","8881","","8945","","16000","","17520","","17379","","13301","","22126","","28177","","27591","","26912","","27801","","28044","","32026","","36745","","47493","","55049","","117413","","84422","","227710","F","175618","F","92518","","113098","","147384","","162620","","183657","","186632","","203239","","212110","","241817",""
"Southern Asia","Indian Ocean","Brackishwater","Mussels","Mussels","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0.2",""
"Southern Asia","Indian Ocean","Brackishwater","Oysters","Oysters","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2","","2","","1","","2","","6","","3.87","","1.02","","2.6","","6.04","","13","","0",".","0",".","0",".","12.28","","27",""
"Southern Asia","Indian Ocean","Marine","Shrimps, prawns","Shrimps, prawns","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","40","","40","","41","","41","","38","","38","","42","","48","","57","","64","","69","","76","","85","","0",".","72","","69","","70","F","75","","85","","92","","98","","99","","101","","105","","108","","112","","115","","119","","125","","129","","131",""
"Southern Asia","Indian Ocean","Marine","Miscellaneous diadromous fishes","Miscellaneous diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","116.47","","0.6","","254.99",""
"Southern Asia","Indian Ocean","Marine","Marine fishes not identified","Marine fishes not identified","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","123","","2465","","10162","F","14050","","14100",""
"Southern Asia","Indian Ocean","Marine","Miscellaneous coastal fishes","Miscellaneous coastal fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","7800",""
"Southern Asia","Indian Ocean","Marine","Sea-urchins and other echinoderms","Sea-urchins and other echinoderms","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2.95","","61.4","","28.8","","195.98",""
"Southern Asia","Indian Ocean","Marine","Clams, cockles, arkshells","Clams, cockles, arkshells","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","630","","630","","630","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Southern Asia","Indian Ocean","Marine","Mussels","Mussels","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","27","","200","","609","","800","","1000","","1250","","2000","","3250","","4500","","10060","","7894","","16789","","18432","","14817","","9956","","8703","","9450","F","9500","F","8700","F","8700","F","9000","F","9000","F"
"Southern Asia","Indian Ocean","Marine","Oysters","Oysters","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","8","","9","","11","","12","","14","","150","","250","","350","","800","","800","","900","","1500","","2150","","2400","","1450","","3200","","4058","","4202","","4650","F","4700","F","3900","F","3900","F","4000","F","4000","F"
"Southern Europe","Africa - Inland waters","Freshwater","Salmons, trouts, smelts","Salmons, trouts, smelts","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","8","","0","-","10","","10","","9","","9","","0","-","0","-","5.4","","0",".","0","."
"Southern Europe","Europe - Inland waters","Brackishwater","Sturgeons, paddlefishes","Sturgeons, paddlefishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2.865","","18.128","","0","-","0",".","1.4",""
"Southern Europe","Europe - Inland waters","Brackishwater","Miscellaneous freshwater fishes","Miscellaneous freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","3","","0","-","0","-","0","-","3","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Southern Europe","Europe - Inland waters","Brackishwater","Miscellaneous coastal fishes","Miscellaneous coastal fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","5","","10","","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0","."
"Southern Europe","Europe - Inland waters","Freshwater","Freshwater crustaceans","Freshwater crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","3100","","2689","","2690","","2506","","2218","","5","","0",".","0",".","0",".","0",".","0",".","1","","1","","1","","1","","1","","0","0","0","0","0","0","0","-","0","0","0","0","0.3","","9.3","","26.34","","5.1","","7","","7.5","","8","F","15","F","15","F","0","."
"Southern Europe","Europe - Inland waters","Freshwater","Shrimps, prawns","Shrimps, prawns","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0.5","","1","","3.5","","5.5","","7.5","","6","","7.5",""
"Southern Europe","Europe - Inland waters","Freshwater","Miscellaneous diadromous fishes","Miscellaneous diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","102.4",""
"Southern Europe","Europe - Inland waters","Freshwater","River eels","River eels","105","","151","","127","","154","F","170","F","186","F","204","F","224","F","246","F","270","F","297","F","326","F","358","F","393","F","431","F","473","F","520","F","570","F","626","F","687","F","750","F","850","F","900","F","1000","F","1540","","1200","F","1300","F","1450","F","1190","","1750","F","1904","F","2115","F","2340","F","2050","F","1860","","2060","","3096","","3275","","3524","","2561","","2817","","2354","","2222","","2824","","3397","","2714","","3043","","3046","","3525","","3524","","3099","","2971","","2340","","2114","","1850","","1608","","1328","","1724","","1311.8","","1216","","1115","","1106","","1228.99","","1107.5","","1131","","1158","","1755.001","F","1639.827","F","1171.77",""
"Southern Europe","Europe - Inland waters","Freshwater","Salmons, trouts, smelts","Salmons, trouts, smelts","70","F","70","F","110","F","150","F","170","F","1610","","2480","","1790","","2000","","2660","F","3210","F","4940","F","6600","F","8100","F","9360","F","10661","F","11793","F","11238","","14956","","16584","","17777","","17949","","19904","","19785","","23643","","23852","","25955","","27473","F","29016","F","32468","F","33820","F","35732","F","36551","F","36276","F","39636","","44024","","44741","","48279","","51692","","54598","","57455","","59967","","63175","","65773","","69574","","75519","","77410","","84805","","84428","","80390","","84454","","86656","","77459","","81978","","69916","","67489","","68381.32","","75474.6","","71980.74","","67866.55","","67812.18","","65292.95","","63009.62","","62040.746","","57140.371","","58997.045","F","64062.683","F","64103.226","F","57468.57",""
"Southern Europe","Europe - Inland waters","Freshwater","Sturgeons, paddlefishes","Sturgeons, paddlefishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","250","","300","","350","","310","","333","","500","","500","","500","","500","","550","","690","","840","","1551","","1203","","1177","","1166","","982","","844","","1047.2","","831.008","","844.3","","905.368","","804","","809.97","","899.22","","876.562","F","1054.024","F","1071.728","F","1182.17",""
"Southern Europe","Europe - Inland waters","Freshwater","Carps, barbels and other cyprinids","Carps, barbels and other cyprinids","3550","","5350","","4750","","5252","","4955","","5460","","6175","","6460","","5260","","5370","","5630","","7740","","7140","","7550","","7030","","8520","","10930","","10240","","9360","","11950","","12490","","12075","","12670","","13883","","17398","","16896","","15615","","16885","","16243","","14254","","14245","","16719","","15849","","15625","","11420","F","11430","F","11590","F","11439","F","11616","F","11630","F","13030","F","7150","F","9091","","7188","","7485","","6886","","6186","","7064","","10532","","7539","","6785","","7161","","7839","","8601","","10020","","10582","","11579.48","","11986.73","","12547.35","","13627.05","","13601.88","","12562.272","","10809.34","","8540.2","","10206.602","","11778.226","","11160.639","","8247.181","","8920.61",""
"Southern Europe","Europe - Inland waters","Freshwater","Miscellaneous freshwater fishes","Miscellaneous freshwater fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","7","F","117","F","220","F","317","F","409","F","496","F","579","F","658","F","734","F","806","F","876","F","942","F","1007","F","1068","F","1200","","1186","F","1200","","1200","","1200","","1200","","1801","","1816","","1840","","2069","","2389","","2879","","3256","","5474","","5216","","5357","","6024","","2105","","1620","","2028","","1115","","1267","","1002","","1030","","776","","1895","","1066","","972","","980.25","","728.47","","1384.893","","1180.1","","998.9","","1111.74","","1100.44","","1020.78","","1048.96","","1073.25","F","2044.045","F","1894.15","F","970.59",""
"Southern Europe","Europe - Inland waters","Freshwater","Tilapias and other cichlids","Tilapias and other cichlids","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","36","","57","","23","","21","","10","","23","","19","","17","","13","","10","","1","","10.1","","11.584","","13.184","","5","","1.701","F","22.9",""
"Southern Europe","Europe - Inland waters","Freshwater","Miscellaneous coastal fishes","Miscellaneous coastal fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","1","","1","","3","","1","","2","F","1","F","1","F","1","F","50","","62","","22","","27","","73","","28","","22","","21","","55","","35","","64","","31","","21","","17","","22","","22","","33","","52.2","","40.2","","28.7","","6.4","","8","","2","","0","-","0","-"
"Southern Europe","Atlantic Ocean and adjacent seas","Brackishwater","Crabs, sea-spiders","Crabs, sea-spiders","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","7.4","","38","","22.3","","0",".","50.3","","29.2","","11","","62",""
"Southern Europe","Atlantic Ocean and adjacent seas","Brackishwater","Freshwater crustaceans","Freshwater crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","16.3","","0",".","0",".","1.27","","2","F","0",".","0",".","0","."
"Southern Europe","Atlantic Ocean and adjacent seas","Brackishwater","Shrimps, prawns","Shrimps, prawns","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","35","","32","","54","","36","","24","","25","","25","","21","","18","","22","","15","","19","","12","","10","","8","","77","","103","","141","","96","","24.02","","28.1","","79.5","","127.505","","131.8","","73.023","","164.231","","201.598","","186.918","","214.517","","261.9","F"
"Southern Europe","Atlantic Ocean and adjacent seas","Brackishwater","River eels","River eels","55","","75","","74","","86","F","103","F","110","F","128","F","136","F","156","F","166","F","177","F","200","F","213","F","228","F","250","F","283","F","313","F","329","F","338","F","375","F","413","F","440","F","428","F","478","F","709","","551","F","619","F","664","F","566","","787","F","866","F","937","F","1047","F","1127","F","844","","852","","848","","849","","1019","","1210","","1558","","1565","","1801","","1016","","915","","968","","552","","576","","424","","309","","321","","261","","207","","319","","277","","336","","275","","195","","117.23","","115.8","","333.99","","133.848","","204.99","","91.203","","87.872","","82.006","F","319.86","F","300.53","F","76.233",""
"Southern Europe","Atlantic Ocean and adjacent seas","Brackishwater","Salmons, trouts, smelts","Salmons, trouts, smelts","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","0","100","","120","","100","","0","0","0","0","0","-","0","-","4","","250","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Southern Europe","Atlantic Ocean and adjacent seas","Brackishwater","Miscellaneous freshwater fishes","Miscellaneous freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","53","","490","","216","","57","","421","","323","","332","","137","","352","","312","","317","","293","","305","","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Southern Europe","Atlantic Ocean and adjacent seas","Brackishwater","Tilapias and other cichlids","Tilapias and other cichlids","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","3","","0","0","0","0","0","0","0","0","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
"Southern Europe","Atlantic Ocean and adjacent seas","Brackishwater","Flounders, halibuts, soles","Flounders, halibuts, soles","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","42","","20","","0","-","0","-","0","-","0","-","8","","7","","6","","9","","7","","5","","0","-","4.997","","5.2","","3.966","","4.07","","5.26","","4.452","","3.404","","465.203","","1.248","","1.7",""
"Southern Europe","Atlantic Ocean and adjacent seas","Brackishwater","Marine fishes not identified","Marine fishes not identified","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","250","","1","","0",".","0",".","30","","284","","177","","263","","130.1","","166.87","","315.32","","161.1","","180.6","","239.2","","115.7","","154.5",""
"Southern Europe","Atlantic Ocean and adjacent seas","Brackishwater","Miscellaneous coastal fishes","Miscellaneous coastal fishes","105","","120","","146","","170","F","200","F","240","F","280","F","320","F","370","F","420","F","480","F","540","F","600","F","670","F","740","F","820","F","900","F","980","F","1070","F","1170","F","1280","F","1380","F","1500","F","1640","F","1780","F","1930","F","2070","F","2266","F","2456","F","2637","F","2997","F","3080","F","3380","F","3610","F","4080","","4203","","4430","","4500","","4757","","3980","","5903","","5126","","5324","","5971","","4379","","5053","","5202","","4873","","5155","","5154","","5489","","5422","","3878","","6108","","4053","","2252","","4445","","5727","","10286.808","","9490.239","","10365.84","","10203.106","","9331.178","F","8079.134","F","8667.127","F","8584.167","F","10494.898","F","9378.348","F","2120.99",""
