"Land Area","Ocean Area","Environment","Species","Scientific name","1950","S_1950","1951","S_1951","1952","S_1952","1953","S_1953","1954","S_1954","1955","S_1955","1956","S_1956","1957","S_1957","1958","S_1958","1959","S_1959","1960","S_1960","1961","S_1961","1962","S_1962","1963","S_1963","1964","S_1964","1965","S_1965","1966","S_1966","1967","S_1967","1968","S_1968","1969","S_1969","1970","S_1970","1971","S_1971","1972","S_1972","1973","S_1973","1974","S_1974","1975","S_1975","1976","S_1976","1977","S_1977","1978","S_1978","1979","S_1979","1980","S_1980","1981","S_1981","1982","S_1982","1983","S_1983","1984","S_1984","1985","S_1985","1986","S_1986","1987","S_1987","1988","S_1988","1989","S_1989","1990","S_1990","1991","S_1991","1992","S_1992","1993","S_1993","1994","S_1994","1995","S_1995","1996","S_1996","1997","S_1997","1998","S_1998","1999","S_1999","2000","S_2000","2001","S_2001","2002","S_2002","2003","S_2003","2004","S_2004","2005","S_2005","2006","S_2006","2007","S_2007","2008","S_2008","2009","S_2009","2010","S_2010","2011","S_2011","2012","S_2012","2013","S_2013","2014","S_2014","2015","S_2015","2016","S_2016","2017","S_2017","2018","S_2018"
"South-Eastern Asia","Marine areas","Marine","Miscellaneous aquatic animals","Miscellaneous aquatic animals","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","25","","40","","42","","96","","96","","94","","390","","28070","","27825","","1656.73","","2205.91","","3265.46","","15806.09","","2085.25","","433.099","","2188.34","","611.53",""
"South-Eastern Asia","Marine areas","Marine","Mollusks","Mollusks","23390","F","22140","F","25280","F","26330","F","26380","F","25940","F","26800","F","31160","F","26190","F","27050","F","30030","F","39020","F","40600","F","50900","F","50390","F","50490","F","64690","F","68300","F","76810","F","84930","","92350","","95680","F","60558","","62204","","70873","","85021","","130486","","170138","","148662","","154494","","186318","","152476","","110606","","114790","","149220","","130487","","104654","","106283","","129895","","150284","","148629","","151783","","142470","","198974","","179039","","236344","","199120","","174683","","241830","","311057","","297746","","407917","","569789","","567331","","620073","","597472","","555650","","574072","","572136","","587219","","503792.96","","408675.42","","413976.59","","488372.852","","460316.63","","485971.76","","519181.831","","450222.326","","526935.327",""
"Southern Asia","Inland waters","Brackishwater","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","6300",""
"Southern Asia","Inland waters","Freshwater","Crustaceans","Crustaceans","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","150","","198","","196","","455","","178","","311","","1596","","4363","","6034","","9651","","12394","","22104","","33724","","40089","","46327","","71546","","78760","","67806","","62938","","42424","","44697","","70324","","69834","","85617","","57732","","58463","","57797","","63454","","66753","","70260",""
"Southern Asia","Inland waters","Freshwater","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","10","F","10","F","10","F","10","F","10","F","10","F","10","F","20","F","25","F","39","F","50","F","129","F","269","F","383","F","500","F","520","","1010","","1210","","1150","","1250","F","1370","","1344","","1803","","1377","","835","","1229","","1500","","1900","","2572","","4994","","7000","","9047","","12221","","16111","","23394","","30116","","34952","","46516","","59038","","63290","","74625","","92430","","107371","","132231","","145360","","128207","","142953","","166848","","172108.19","","177643.62",""
"Southern Asia","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","55015","F","57652","F","60495","F","63550","F","66845","F","70405","F","74254","F","78428","F","82952","F","87872","F","93220","F","99060","F","105415","F","112372","F","119973","F","129937","F","137449","F","147483","F","156879","F","171136","F","185249","F","203600","F","221343","F","242473","F","262515","F","286716","F","315252","F","342828","F","378562","F","417670","F","459719","F","507574","F","559400","F","617256","F","695519","F","757806","F","829614","F","955165","F","1063185","F","1174071","F","1192447","","1409414","","1582026","","1590497","","1703624","","1910619","","2051360","","2256261","","2364713","","2610555","","2447574","","2728503","","2870002","","3069208","","3578720","","3695881.97","","3907960","","3997073","","4675261","F","4717595","F","5057622","F","4979207","","5678003.34","","6177629.8","","6527829","F","6890290","F","7446198","F","7920634.1","F","8815169","F"
"Southern Asia","Marine areas","Brackishwater","Crustaceans","Crustaceans","180","F","200","F","220","F","250","F","280","F","310","F","350","F","400","F","450","F","510","F","570","F","640","F","720","F","810","F","910","F","1030","F","1150","F","1300","F","1460","F","1650","F","1870","F","2130","F","2450","F","2890","F","3394","F","4036","F","5142","F","6136","F","7287","F","8491","F","9909","F","11587","F","13589","F","15386","F","18229","F","24532","F","29058","","30273","F","37246","F","46935","F","54624","","61055","","69831","","93040","","114819","","105899","","116156","","118770","","146439","","141960","","164268","","169576","","179511","","180567","","186917","","199006","","204416","","169054","","154202","F","177301.5","","161987.92","","348176.802","F","365503.706","","397434.4","","485378.6","","609679","","641457.82","","776325.29","","821093.01","F"
"Southern Asia","Marine areas","Brackishwater","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","32","","63","","9.309","","12.2","","15.57","","7.51","","14.9","","17.7","","38.8","","4.53","","0",".","161.01",""
"Southern Asia","Marine areas","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","37.27",""
"Southern Asia","Marine areas","Brackishwater","Marine fishes","Marine fishes","1130","F","1160","F","1190","F","1220","F","1252","F","1285","F","1318","F","1352","F","1387","F","1423","F","1460","F","1498","F","1537","F","1577","F","1617","F","1710","","1702","F","1747","F","1740","","1838","F","1886","F","1980","","1985","F","2037","F","2040","","2100","","2199","F","2190","","2340","F","2460","F","2550","","2700","F","2820","F","2970","F","3833","","3704","","5293","","7277","","6780","","8937","","8881","","8945","","16000","","17520","","17379","","13301","","22126","","28177","","27591","","26912","","27801","","28044","","32026","","36745","","47493","","55049","","117413","","84422","","227710","F","175618","F","92518","","113098","","147384","","162620","","183657","","186632","","203239","","212110","","241817",""
"Southern Asia","Marine areas","Brackishwater","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2","","2","","1","","2","","6","","3.87","","1.02","","2.6","","6.04","","13","","0",".","0",".","0",".","12.28","","27.2",""
"Southern Asia","Marine areas","Marine","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","40","","40","","41","","41","","38","","38","","42","","48","","57","","64","","69","","76","","85","","0",".","72","","69","","70","F","75","","85","","92","","98","","99","","101","","105","","108","","112","","115","","119","","125","","129","","131",""
"Southern Asia","Marine areas","Marine","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","116.47","","0.6","","254.99",""
"Southern Asia","Marine areas","Marine","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","123","","2465","","10162","F","14050","","21900",""
"Southern Asia","Marine areas","Marine","Miscellaneous aquatic animals","Miscellaneous aquatic animals","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2.95","","61.4","","28.8","","195.98",""
"Southern Asia","Marine areas","Marine","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","8","","9","","38","","212","","1253","","1580","","1880","","1600","","2800","","4050","","5400","","11560","","10044","","19189","","19882","","18017","","14014","","12905","","14100","F","14200","F","12600","F","12600","F","13000","F","13000","F"
"Southern Europe","Inland waters","Brackishwater","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2.865","","18.128","","0","-","0",".","1.4",""
"Southern Europe","Inland waters","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","3","","0","-","0","-","0","-","3","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Southern Europe","Inland waters","Brackishwater","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","5","","10","","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0","."
"Southern Europe","Inland waters","Freshwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","3100","","2689","","2690","","2506","","2218","","5","","0",".","0",".","0",".","0",".","0",".","1","","1","","1","","1","","1","","0","0","0","0","0","0","0","-","0","0","0","0","0.3","","9.3","","26.34","","5.6","","8","","11","","13.5","F","22.5","F","21","F","7.5",""
"Southern Europe","Inland waters","Freshwater","Diadromous fishes","Diadromous fishes","175","","221","","237","","304","F","340","F","1796","","2684","","2014","","2246","","2930","F","3507","F","5266","F","6958","F","8493","F","9791","F","11134","F","12313","F","11808","","15582","","17271","","18527","","18799","","20804","","20785","","25183","","25052","","27255","","28923","F","30206","F","34218","F","35724","F","37847","F","38891","F","38326","F","41496","","46084","","47837","","51554","","55216","","57159","","60522","","62621","","65747","","68907","","73304","","78733","","80953","","88351","","88453","","84464","","88243","","90467","","81350","","85295","","72943","","70263","","70691.32","","78042.6","","74347.74","","69913.558","","69781.48","","67314.318","","65051.61","","63967.216","","59170.591","","61031.607","F","66877.108","F","66814.781","F","59924.91",""
"Southern Europe","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","3550","","5350","","4750","","5252","","4955","","5460","","6175","","6460","","5260","","5370","","5630","","7740","","7140","","7550","","7037","","8637","","11150","","10557","","9769","","12446","","13069","","12733","","13404","","14689","","18274","","17838","","16622","","17953","","17443","","15440","","15445","","17919","","17049","","16825","","13221","F","13246","F","13430","F","13508","F","14005","F","14509","F","16286","F","12624","","14307","","12545","","13509","","8991","","7806","","9092","","11647","","8806","","7787","","8191","","8651","","10553","","11109","","11575","","12569.73","","12738.2","","13951.243","","14824.15","","14613.78","","13684.012","","11910.78","","9571.08","","11267.146","","12864.66","","13209.684","","10143.032","","9914.1",""
"Southern Europe","Inland waters","Freshwater","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","1","","1","","3","","1","","2","F","1","F","1","F","1","F","50","","62","","22","","27","","73","","28","","22","","21","","55","","35","","64","","31","","21","","17","","22","","22","","33","","52.2","","40.2","","28.7","","6.4","","8","","2","","0","-","0","-"
"Southern Europe","Marine areas","Brackishwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","35","","32","","54","","36","","24","","25","","25","","21","","18","","22","","15","","19","","12","","10","","8","","77","","103","","141","","96","","24.02","","28.1","","79.5","","151.205","","169.8","","95.323","","165.501","","253.898","","216.118","","225.517","","323.9","F"
"Southern Europe","Marine areas","Brackishwater","Diadromous fishes","Diadromous fishes","55","","75","","74","","86","F","103","F","110","F","128","F","136","F","156","F","166","F","177","F","200","F","213","F","228","F","250","F","283","F","313","F","329","F","338","F","375","F","413","F","440","F","428","F","478","F","709","","551","F","619","F","664","F","566","","787","F","866","F","937","F","1047","F","1127","F","844","","852","","848","","849","","1019","","1310","","1678","","1665","","1801","","1016","","915","","968","","556","","826","","424","","309","","321","","261","","207","","319","","277","","336","","275","","195","","117.23","","115.8","","333.99","","133.848","","204.99","","91.203","","87.872","","82.006","F","319.86","F","300.53","F","76.233",""
"Southern Europe","Marine areas","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","3","","0","-","0","-","0","-","1","","53","","490","","216","","57","","421","","323","","332","","137","","352","","312","","317","","293","","305","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
"Southern Europe","Marine areas","Brackishwater","Marine fishes","Marine fishes","105","","120","","146","","170","F","200","F","240","F","280","F","320","F","370","F","420","F","480","F","540","F","600","F","670","F","740","F","820","F","900","F","980","F","1070","F","1170","F","1280","F","1380","F","1500","F","1640","F","1780","F","1930","F","2070","F","2266","F","2456","F","2637","F","2997","F","3080","F","3380","F","3610","F","4080","","4203","","4430","","4500","","4757","","3980","","5903","","5126","","5324","","5971","","4379","","5053","","5244","","4893","","5155","","5154","","5489","","5422","","3886","","6365","","4060","","2261","","4452","","5762","","10570.808","","9672.236","","10634.04","","10337.172","","9502.118","F","8399.714","F","8832.679","F","8768.171","F","11199.301","F","9495.296","F","2277.19",""
"Southern Europe","Marine areas","Brackishwater","Mollusks","Mollusks","0","-","0","-","0","-","0","-","0","-","0","-","5","F","25","F","25","F","100","F","250","F","400","F","500","F","500","F","750","F","1000","F","1200","F","3000","F","3000","F","3500","F","6000","F","9500","","6000","F","5000","F","10000","F","15000","","17105","F","18697","F","20289","F","21882","F","23474","F","30066","F","31658","F","33250","F","35000","","38001","","39030","","39416","","48034","","48716","","58880","","72280","","69388","","64594","","76063","","102652","","80966","","81618","","93578","","96754","","100448","","102768","","44030","","26884","","32242","","80434","","33597","","71324","","30951.27","","33829.857","F","39216.7","","34520.651","","22668.8","","26838.479","","38077.556","","38344.598","F","39622.949","F","38559.029","F","34016.2",""
"Southern Europe","Marine areas","Marine","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","56","","16","","153","","134","","130","","203","","94","","154","","186","","165","","168","","230","","311","","199","","146","","118","","136","","133","","136","","49","","69","","92","","48","","122","","154.97","","52","","38.736","","33.535","","1.982","","5.926","","15.054","","7.903","","4.976","","11.2",""
"Southern Europe","Marine areas","Marine","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","165","","170","","176","","179","","181","F","211","","530","","686","","897","","747","","1056","","903","","987","","1227","","1043","","896","","528","","583","","287","","26","","234","","4","","153","","24","","154.71","","301.025","","83.2","","2.661","","4.9","","3.9","","16.579","","7.785","","5.162","","24.39","","0","-"
"Southern Europe","Marine areas","Marine","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2.577","","2.5","","1.971","","0","-","0","-","0","-","0","-","0","-","0",".","0","."
"Southern Europe","Marine areas","Marine","Marine fishes","Marine fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","F","8","F","21","F","25","F","78","F","107","F","149","","559","","1015","","919","","1086","","2653","","4609","","7598","","14609","","19627","","22956","","31709","","41504","","51325","","65907","","88241","","101058","","106744","","99507","","120775","","110710","","125934","","137023","","151351","","148107.17","","159283.084","","159905.16","","150123.541","","154877.605","","158774.665","","156320.338","","158715.646","","173084.13","","186360.957","","199827.878",""
"Southern Europe","Marine areas","Marine","Miscellaneous aquatic animals","Miscellaneous aquatic animals","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0.308","","0.565","","0.25","","0.245","","0.28",""
"Southern Europe","Marine areas","Marine","Mollusks","Mollusks","2180","","2870","","2480","","2300","","2490","","3360","","3585","","3315","","3845","","4945","","5210","","6855","","55460","","62990","","64330","","66310","","64930","","53440","","70950","","97120","","159400","","152700","","167666","F","168888","F","178836","F","177834","","197358","F","204653","F","247158","","218831","F","218535","","228274","","240141","","247097","","270967","","288811","","295235","","294816","","305897","","252279","","233801","","256899","","200342","","161873","","207012","","251271","","251465","","258359","","338379","","346551","","336393","","335778","","318325","","342783","","310713","","250162","","362026","","297581","","279671.288","","307572.637","","278819.875","","313023.031","","290646.176","","254001.676","","308977.363","","315261.867","","311485.039","F","334630.23","F","378548.531",""
"Western Asia","Inland waters","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","3","","2","","2","","1","","1","","1","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","50","F","187","","537","","519","","461","","481","","802","","712","","435","","877","","493","","484","","442","","622","","504","","461","","467","","500","F","465","F","390.76","F","380","F","392","F"
"Western Asia","Inland waters","Freshwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","25","","25","","18","","3","","3","","3","","3","","3","","3","","3","","3","","0","0","0","0","0","0","0","0","0","0","0","-","0","-","0","-","20","","3","","3","F","3","F","12","","21","","20","F","20","F","20","F","30","F","30","","30","","30","F","30","F","20","F","0","."
"Western Asia","Inland waters","Freshwater","Diadromous fishes","Diadromous fishes","64","F","68","F","73","F","77","F","82","F","86","F","91","F","95","F","100","F","104","F","116","","98","","125","","122","F","127","F","131","F","136","F","140","F","155","F","159","F","164","F","178","F","183","F","197","F","253","F","262","F","282","F","316","F","371","F","390","F","460","F","559","F","704","F","902","F","1094","","1515","F","1542","","1716","","2786","","3490","","4268","","5119","","7230","","7968","","7998","","14049","","18723","","27884","","33860","","38269","","44100","","38131","","35211","","41182","","44889","","49586","","57757","","62128","","71056","","81196.2","","83773.5","","107118.4","","120131.15","","133990.86","","121168.8","","116492.7","","117732.5","","121591.11","","123062.04",""
"Western Asia","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","3251","","3304","","4265","","5222","","6377","","7936","","7368","","8292","","8431","","8666","","9169","","9984","","9895","","11192","","11749","","11599","","10499","","9554","","10883","","11062","","12899","","13828","","14753","","15538","","14545","","15138","","15599","","16875","","16960","","16494","","16131","","16544","","17077","","17282","","18824","","20970","","20907","","22580","","31584","","27514","","27174","","28003","","28486","","27158","","27010","","26520","","29134","","29019","","34001","","27872","","28945","","29353","","28194","","28559","","41215.4","","42249","","44096","","45444.4","","45032","","49207","","50471","","46468","","54063.4","","44197.1","","55274.4","","51483","","58112.9","","58126.248","","52459.75",""
"Western Asia","Inland waters","Freshwater","Marine fishes","Marine fishes","0","0","2","F","3","F","6","F","10","F","4","","19","F","33","","31","F","101","","46","F","52","","65","F","88","","86","F","123","","111","F","193","","100","","315","","170","F","200","","204","F","168","","159","","177","","282","F","303","F","200","","348","F","372","F","396","F","421","F","447","F","702","","793","","469","","558","","757","","940","","802","","995","","491","","895","","862","","1047","","1232","","1562","","1476","","1542","","1661","","1633","","1824","","1705","","3551","","7184","","3761","","3683","","7005","","3049","F","3126","","3372","","3541.1","","2740","","2280","","2650","","1792","","1900","","1900","F"
"Western Asia","Inland waters","Freshwater","Miscellaneous aquatic animals","Miscellaneous aquatic animals","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","50","","43","","44","","43","","49",""
"Western Asia","Marine areas","Brackishwater","Crustaceans","Crustaceans","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5","F","5","F","390","F","310","F","401","F","257","F","293.4","F","302","F","331","F","290","","375","","287","","160","","80","","10","F","15","F"
